ID,y,x
001400000000000047bd,37.360056340946336,-118.77051460484002
0014000000000000481c,37.55402658610086,-118.98166269549388
0014000000000000486b,37.372230882169774,-118.76257141775525
0014000000000000491f,37.46701858557085,-118.91479739426168
00140000000000004982,37.4841481164699,-118.85435600769604
001400000000000049e8,37.37792591707524,-118.76593847395492
00140000000000004a3b,37.397113280953825,-118.78023853563494
00140000000000004ab2,37.46723057142199,-118.88502055129199
00140000000000004ac0,37.57093444986208,-118.99770512668091
00140000000000004b1c,37.367357684501464,-118.75858375872906
00140000000000004b2c,37.377266995668556,-118.7643562826439
00140000000000004b48,37.41494740246106,-118.82018073776247
00140000000000004b83,37.49411431668106,-118.86328307030007
00140000000000004658,37.73241027290769,-119.27918270196494
00140000000000004661,37.7493730787033,-119.2716912159559
001400000000000046a3,37.74734673777477,-119.27499181095043
001400000000000046b9,37.74394854124445,-119.29096181549833
00140000000000004746,37.699235430240336,-119.25937281794788
00140000000000004774,37.76071918068746,-119.31555736055185
00140000000000004784,37.78576770047821,-119.33254964160199
001400000000000047ae,37.706913514047194,-119.25818239250785
001400000000000047d4,37.74419656045772,-119.31771016331177
001400000000000047e7,37.740327605741896,-119.2765030380719
00140000000000004825,37.80449757074815,-119.36746941862934
00140000000000004867,37.73656414610265,-119.27717724504664
001400000000000048c1,37.69077495136542,-119.28747876107565
001400000000000048c2,37.74185889430942,-119.31654430236252
00140000000000004922,37.74808213582345,-119.3054444499511
00140000000000004929,37.70570129241487,-119.26210137495256
00140000000000004962,37.74421657306755,-119.30137327926107
00140000000000004994,37.710941721429506,-119.26168496828211
001400000000000049d1,37.7629551108207,-119.29818989864242
00140000000000004a66,37.71684597953603,-119.26635568150526
00140000000000004ac2,37.74992752640636,-119.27577631525455
00140000000000004ad8,37.73370556661363,-119.2750528810959
00140000000000004ae2,37.737952004154984,-119.2747928822549
00140000000000004b36,37.70904344897199,-119.25998755675577
00140000000000004b4f,37.763001526898705,-119.30574174584387
00140000000000004b88,37.75882594608326,-119.31639406382727
0014000000000000479d,37.6588925413791,-119.17746494552931
00140000000000004882,37.68183211314414,-119.19146112488514
001400000000000048be,37.683872651191045,-119.20820908214291
001400000000000049e9,37.725479513033015,-119.23570694716983
00140000000000004aaa,37.67402235914997,-119.19088690011495
00140000000000004b9a,37.691082651006354,-119.18953807150947
00140000000000004675,37.478490406917985,-118.84852303472817
00140000000000004708,37.39066041710047,-118.77940394679143
00140000000000004759,37.41082735027223,-118.7807207661345
0014000000000000484e,37.40683301234816,-118.80872567959524
001400000000000048c0,37.369313518236204,-118.7642329273453
001400000000000048f6,37.38741349166451,-118.78920223292046
00140000000000004906,37.38271266085778,-118.7707136761449
001400000000000049ba,37.47726132118688,-118.86363489046784
00140000000000004b1d,37.383110373449114,-118.81193908366815
00140000000000004b2e,37.489498673981046,-118.85768955884124
00140000000000004b69,37.47763013925753,-118.9096633353499
00140000000000004b71,37.48096669528741,-118.86553996753743
00140000000000004b8c,37.41457613181837,-118.82302976548515
00140000000000004baa,37.47911118293129,-118.8494712518403
001400000000000046d1,37.70117847135626,-119.27442282792626
0014000000000000472f,37.74424026194864,-119.27776314011389
00140000000000004754,37.748146968102596,-119.30026218023987
00140000000000004875,37.75703740621966,-119.28525416408566
001400000000000048bf,37.76153352962073,-119.3021268377909
001400000000000048d4,37.75012886097959,-119.28461708329972
001400000000000049f2,37.69360339389304,-119.28089778738455
00140000000000004b67,37.722478083798386,-119.25784528610266
001400000000000047fd,37.65691421912036,-119.17019363560097
00140000000000004ad9,37.67818219236909,-119.19091451924498
0014000000000000471f,37.37675391841779,-118.77661584926012
001400000000000047c2,37.41349928298211,-118.72786488934018
00140000000000004954,37.380866276494956,-118.80730990083981
00140000000000004a54,37.36278683311035,-118.76469442190616
00140000000000004790,37.75908136277779,-119.32679472366218
00140000000000004a34,37.75176837254343,-119.28771374486392
00140000000000004bb3,37.70257847447662,-119.26388135228201
0014000000000000468f,37.69651827110398,-119.1845118760792
001400000000000049a0,37.70315575508744,-119.19860381372412
00140000000000004ae1,37.65822037023889,-119.18284395809506
00140000000000004b47,37.60699989360127,-119.15064602312388
0014000000000000465f,37.39867907976942,-118.79515715808398
00140000000000004692,37.47063298949977,-118.89870372517662
001400000000000046b8,37.40698819272276,-118.80414243975181
001400000000000046dc,37.413473483173185,-118.8151957402455
00140000000000004751,37.37586470966232,-118.75511224651451
001400000000000047db,37.524755339654035,-118.91545131225804
001400000000000048dd,37.491814640672835,-118.8616425422239
00140000000000004996,37.4911751012648,-118.85457634161922
00140000000000004a4e,37.481195093539135,-118.85801795720326
00140000000000004a8e,37.392190916790135,-118.77615170907569
00140000000000004649,37.72143488403959,-119.29454258176727
001400000000000046c8,37.762535207898274,-119.29552634096623
001400000000000046d6,37.75715808288994,-119.3086378059742
00140000000000004752,37.74340320819312,-119.29334332121842
00140000000000004933,37.73400072298525,-119.2597098890971
001400000000000049eb,37.70421034261583,-119.2543299852445
